timestamp,worker_id,track_id,cls_id,confidence
2025-11-09T11:57:29,0,1,39,0.6097
2025-11-09T11:57:29,0,1,39,0.8089
2025-11-09T11:57:29,0,1,39,0.7714
2025-11-09T11:57:29,0,1,39,0.7131
2025-11-09T11:57:29,0,1,39,0.7338
2025-11-09T11:57:30,0,1,39,0.9060
2025-11-09T11:57:30,0,1,39,0.9151
2025-11-09T11:57:30,0,1,39,0.9172
2025-11-09T11:57:30,0,1,39,0.9069
2025-11-09T11:57:30,0,1,39,0.9210
2025-11-09T11:57:30,0,1,39,0.8887
2025-11-09T11:57:30,0,1,39,0.9080
2025-11-09T11:57:30,0,1,39,0.9011
2025-11-09T11:57:30,0,1,39,0.9037
2025-11-09T11:57:31,0,1,39,0.8875
2025-11-09T11:57:31,0,1,39,0.8923
2025-11-09T11:57:31,0,1,39,0.8841
2025-11-09T11:57:31,0,1,39,0.8833
2025-11-09T11:57:31,0,1,39,0.8801
2025-11-09T11:57:31,0,1,39,0.8735
2025-11-09T11:57:31,0,1,39,0.8656
2025-11-09T11:57:31,0,1,39,0.8463
2025-11-09T11:57:31,0,1,39,0.8475
2025-11-09T11:57:31,0,1,39,0.8697
2025-11-09T11:57:31,0,1,39,0.8611
2025-11-09T11:57:32,0,1,39,0.8248
2025-11-09T11:57:32,0,1,39,0.8108
2025-11-09T11:57:32,0,1,39,0.7608
2025-11-09T11:57:32,0,1,39,0.7570
2025-11-09T11:57:32,0,1,39,0.8319
2025-11-09T11:57:32,0,1,39,0.6097
2025-11-09T11:57:32,0,1,39,0.8089
2025-11-09T11:57:32,0,1,39,0.7714
2025-11-09T11:57:33,0,1,39,0.7131
2025-11-09T11:57:33,0,1,39,0.7338
2025-11-09T11:58:43,0,1,39,0.4240
2025-11-09T11:58:44,0,1,39,0.6163
2025-11-09T11:58:44,0,1,39,0.6586
2025-11-09T11:58:44,0,1,39,0.4681
2025-11-09T11:58:44,0,1,39,0.4821
2025-11-09T11:58:44,0,1,41,0.5089
2025-11-09T11:58:44,0,1,39,0.6454
2025-11-09T11:58:44,0,1,39,0.6297
2025-11-09T11:58:44,0,1,39,0.7010
2025-11-09T11:58:44,0,1,39,0.6286
2025-11-09T11:58:45,0,1,39,0.3271
2025-11-09T11:58:45,0,1,41,0.3239
2025-11-09T11:58:48,0,1,39,0.4240
2025-11-09T11:58:48,0,1,39,0.6163
2025-11-09T11:58:49,0,1,39,0.6586
2025-11-09T11:58:49,0,1,39,0.4681
2025-11-09T11:58:49,0,1,39,0.4821
2025-11-09T11:58:49,0,1,41,0.5089
2025-11-09T11:58:49,0,1,39,0.6454
2025-11-09T11:58:49,0,1,39,0.6297
2025-11-09T11:58:49,0,1,39,0.7010
2025-11-09T11:58:49,0,1,39,0.6286
2025-11-09T11:58:49,0,1,39,0.3271
2025-11-09T11:58:49,0,1,41,0.3239
2025-11-09T12:00:00,0,1,39,0.4240
2025-11-09T12:00:01,0,1,39,0.6163
2025-11-09T12:00:01,0,1,39,0.6586
2025-11-09T12:00:01,0,1,39,0.4681
2025-11-09T12:00:01,0,1,39,0.4821
2025-11-09T12:00:01,0,1,41,0.5089
2025-11-09T12:00:01,0,1,39,0.6454
2025-11-09T12:00:01,0,1,39,0.6297
2025-11-09T12:00:01,0,1,39,0.7010
2025-11-09T12:00:01,0,1,39,0.6286
2025-11-09T12:00:02,0,1,39,0.3271
2025-11-09T12:00:02,0,1,41,0.3239
2025-11-09T12:00:04,0,1,39,0.4240
2025-11-09T12:00:05,0,1,39,0.6163
2025-11-09T12:00:05,0,1,39,0.6586
2025-11-09T12:00:05,0,1,39,0.4681
2025-11-09T12:00:05,0,1,39,0.4821
2025-11-09T12:00:05,0,1,41,0.5089
2025-11-09T12:00:05,0,1,39,0.6454
2025-11-09T12:00:05,0,1,39,0.6297
2025-11-09T12:00:05,0,1,39,0.7010
2025-11-09T12:00:06,0,1,39,0.6286
2025-11-09T12:00:06,0,1,39,0.3271
2025-11-09T12:00:06,0,1,41,0.3239
2025-11-09T12:00:56,0,1,39,0.9060
2025-11-09T12:00:57,0,1,39,0.9151
2025-11-09T12:00:57,0,1,39,0.9172
2025-11-09T12:00:57,0,1,39,0.9069
2025-11-09T12:00:57,0,1,39,0.9210
2025-11-09T12:00:57,0,1,39,0.8887
2025-11-09T12:00:57,0,1,39,0.9080
2025-11-09T12:00:57,0,1,39,0.9011
2025-11-09T12:00:57,0,1,39,0.9037
2025-11-09T12:00:57,0,1,39,0.8875
2025-11-09T12:00:58,0,1,39,0.8923
2025-11-09T12:00:58,0,1,39,0.8841
2025-11-09T12:00:58,0,1,39,0.8833
2025-11-09T12:00:58,0,1,39,0.8801
2025-11-09T12:00:58,0,1,39,0.8735
2025-11-09T12:00:58,0,1,39,0.8656
2025-11-09T12:00:58,0,1,39,0.8463
2025-11-09T12:00:58,0,1,39,0.8475
2025-11-09T12:00:58,0,1,39,0.8697
2025-11-09T12:00:58,0,1,39,0.8611
2025-11-09T12:00:59,0,1,39,0.8248
2025-11-09T12:00:59,0,1,39,0.8108
2025-11-09T12:00:59,0,1,39,0.7608
2025-11-09T12:00:59,0,1,39,0.7570
2025-11-09T12:00:59,0,1,39,0.8319
2025-11-09T12:01:00,0,1,39,0.6097
2025-11-09T12:01:00,0,1,39,0.8089
2025-11-09T12:04:39,0,1,39,0.9060
